Vetor original Vet:
Elememto Vet[932]= 27169
Elememto Vet[933]= 30228
Elememto Vet[934]= 31981
Elememto Vet[935]= 16265
Elememto Vet[936]= 17045
Elememto Vet[937]= 10439
Elememto Vet[938]= 36295
Elememto Vet[939]= 35809
Elememto Vet[940]= 15421
Elememto Vet[941]= 28530
Elememto Vet[942]= 13856
Elememto Vet[943]= 38483
Elememto Vet[944]= 30770
Elememto Vet[945]= 27536
Elememto Vet[946]= 29849
Elememto Vet[947]= 23842
Elememto Vet[948]= 42372
Elememto Vet[949]= 24762
Elememto Vet[950]= 26225
Elememto Vet[951]= 27702
Elememto Vet[952]= 47162
Elememto Vet[953]= 34856
Elememto Vet[954]= 15561
Elememto Vet[955]= 40257
Elememto Vet[956]= 20707
Elememto Vet[957]= 19398
Elememto Vet[958]= 42188
Elememto Vet[959]= 5822
Elememto Vet[960]= 9815
Elememto Vet[961]= 17869
Elememto Vet[962]= 28338
Elememto Vet[963]= 35278
Elememto Vet[964]= 8199
Elememto Vet[965]= 15321
Elememto Vet[966]= 46818
Elememto Vet[967]= 25323
Elememto Vet[968]= 18857
Elememto Vet[969]= 24193
Elememto Vet[970]= 28196
Elememto Vet[971]= 30518
Elememto Vet[972]= 15055
Elememto Vet[973]= 33901
Elememto Vet[974]= 20480
Elememto Vet[975]= 26601
Elememto Vet[976]= 10607
Elememto Vet[977]= 15835
Elememto Vet[978]= 2506
Elememto Vet[979]= 12487
Elememto Vet[980]= 28488
Elememto Vet[981]= 13604
Elememto Vet[982]= 20193
Elememto Vet[983]= 43624
Elememto Vet[984]= 8134
Elememto Vet[985]= 16109
Elememto Vet[986]= 11206
Elememto Vet[987]= 26094
Elememto Vet[988]= 25155
Elememto Vet[989]= 43304
Elememto Vet[990]= 23142
Elememto Vet[991]= 31893
Elememto Vet[992]= 14762
Elememto Vet[993]= 18662
Elememto Vet[994]= 26902
Elememto Vet[995]= 35386
Elememto Vet[996]= 35546
Elememto Vet[997]= 31512
Elememto Vet[998]= 28925
Elememto Vet[999]= 39629
Elememto Vet[1000]= 26509
Elememto Vet[1001]= 24194
Elememto Vet[1002]= 24981
Elememto Vet[1003]= 25802
Elememto Vet[1004]= 33839
Elememto Vet[1005]= 22468
Elememto Vet[1006]= 6452
Elememto Vet[1007]= 23600
Elememto Vet[1008]= 20489
Elememto Vet[1009]= 35663
Elememto Vet[1010]= 44352
Elememto Vet[1011]= 32140
Elememto Vet[1012]= 31660
Elememto Vet[1013]= 41335
Elememto Vet[1014]= 11735
Elememto Vet[1015]= 29051
Elememto Vet[1016]= 12270
Elememto Vet[1017]= 17325
Elememto Vet[1018]= 32652
Elememto Vet[1019]= 32061
Elememto Vet[1020]= 12848
Elememto Vet[1021]= 20481
Elememto Vet[1022]= 41575
Elememto Vet[1023]= 26157
Elememto Vet[1024]= 2764
Elememto Vet[1025]= 29750
Elememto Vet[1026]= 10623
Elememto Vet[1027]= 32810
Elememto Vet[1028]= 23565
Elememto Vet[1029]= 20656
Elememto Vet[1030]= 13487
Elememto Vet[1031]= 12273
Elememto Vet[1032]= 42619
Elememto Vet[1033]= 33517
Elememto Vet[1034]= 39659
Elememto Vet[1035]= 18113
Elememto Vet[1036]= 41771
Elememto Vet[1037]= 26193
Elememto Vet[1038]= 28142
Elememto Vet[1039]= 20985
Elememto Vet[1040]= 23776
Elememto Vet[1041]= 3598
Elememto Vet[1042]= 29134
Elememto Vet[1043]= 22757
Elememto Vet[1044]= 10300
Elememto Vet[1045]= 2355
Elememto Vet[1046]= 16258
Elememto Vet[1047]= 15600
Elememto Vet[1048]= 18133
Elememto Vet[1049]= 24566
Elememto Vet[1050]= 23123
Elememto Vet[1051]= 17596
Elememto Vet[1052]= 37405
Elememto Vet[1053]= 18212
Elememto Vet[1054]= 21932
Elememto Vet[1055]= 12037
Elememto Vet[1056]= 20793
Elememto Vet[1057]= 32402
Elememto Vet[1058]= 31773
Elememto Vet[1059]= 28795
Elememto Vet[1060]= 28122
Elememto Vet[1061]= 24608
Elememto Vet[1062]= 30598
Elememto Vet[1063]= 37863
Elememto Vet[1064]= 26601
Elememto Vet[1065]= 23538
Elememto Vet[1066]= 35239
Elememto Vet[1067]= 17739
Elememto Vet[1068]= 24390
Elememto Vet[1069]= 45976
Elememto Vet[1070]= 29773
Elememto Vet[1071]= 25794
Elememto Vet[1072]= 18292
Elememto Vet[1073]= 13893
Elememto Vet[1074]= 23806
Elememto Vet[1075]= 33037
Elememto Vet[1076]= 24522
Elememto Vet[1077]= 35976
Elememto Vet[1078]= 33636
Elememto Vet[1079]= 34886
Elememto Vet[1080]= 30889
Elememto Vet[1081]= 42822
Elememto Vet[1082]= 30947
Elememto Vet[1083]= 29998
Elememto Vet[1084]= 31813
Elememto Vet[1085]= 36543
Elememto Vet[1086]= 21429
Elememto Vet[1087]= 12960
Elememto Vet[1088]= 17525
Elememto Vet[1089]= 21720
Elememto Vet[1090]= 14946
Elememto Vet[1091]= 10748
Elememto Vet[1092]= 46343
Elememto Vet[1093]= 38620
Elememto Vet[1094]= 30976
Elememto Vet[1095]= 17790
Elememto Vet[1096]= 32772
Elememto Vet[1097]= 15633
Elememto Vet[1098]= 40265
Elememto Vet[1099]= 36662
Elememto Vet[1100]= 15532
Elememto Vet[1101]= 3338
Elememto Vet[1102]= 34947
Elememto Vet[1103]= 12302
Elememto Vet[1104]= 36327
Elememto Vet[1105]= 14198
Elememto Vet[1106]= 34885
Elememto Vet[1107]= 2935
Elememto Vet[1108]= 18901
Elememto Vet[1109]= 38295
Elememto Vet[1110]= 15435
Elememto Vet[1111]= 20222
Elememto Vet[1112]= 7403
Elememto Vet[1113]= 30483
Elememto Vet[1114]= 16584
Elememto Vet[1115]= 28705
Elememto Vet[1116]= 1388
Elememto Vet[1117]= 13382
Elememto Vet[1118]= 17910
Elememto Vet[1119]= 2347
Elememto Vet[1120]= 39934
Elememto Vet[1121]= 44501
Elememto Vet[1122]= 26251
Elememto Vet[1123]= 29919
Elememto Vet[1124]= 20258
Elememto Vet[1125]= 35615
Elememto Vet[1126]= 32578
Elememto Vet[1127]= 32822
Elememto Vet[1128]= 34380
Elememto Vet[1129]= 15643
Elememto Vet[1130]= 17744
Elememto Vet[1131]= 17937
Elememto Vet[1132]= 35201
Elememto Vet[1133]= 26851
Elememto Vet[1134]= 18957
Elememto Vet[1135]= 35850
Elememto Vet[1136]= 25702
Elememto Vet[1137]= 17697
Elememto Vet[1138]= 17187
Elememto Vet[1139]= 17316
Elememto Vet[1140]= 19084
Elememto Vet[1141]= 17553
Elememto Vet[1142]= 40903
Elememto Vet[1143]= 18758
Elememto Vet[1144]= 35610
Elememto Vet[1145]= 21911
Elememto Vet[1146]= 42193
Elememto Vet[1147]= 24853
Elememto Vet[1148]= 42959
Elememto Vet[1149]= 45381
Elememto Vet[1150]= 16892
Elememto Vet[1151]= 22554
Elememto Vet[1152]= 19460
Elememto Vet[1153]= 14780
Elememto Vet[1154]= 23050
Elememto Vet[1155]= 9876
Elememto Vet[1156]= 26360
Elememto Vet[1157]= 28078
Elememto Vet[1158]= 18890
Elememto Vet[1159]= 32657
Elememto Vet[1160]= 21908
Elememto Vet[1161]= 10476
Elememto Vet[1162]= 11755
Elememto Vet[1163]= 40782
Elememto Vet[1164]= 18932
Elememto Vet[1165]= 22504
Elememto Vet[1166]= 7103
Elememto Vet[1167]= 39640
Elememto Vet[1168]= 17012
Elememto Vet[1169]= 22038
Elememto Vet[1170]= 22132
Elememto Vet[1171]= 43808
Elememto Vet[1172]= 21347
Elememto Vet[1173]= 31987
Elememto Vet[1174]= 47769
Elememto Vet[1175]= 15506
Elememto Vet[1176]= 24072
Elememto Vet[1177]= 25495
Elememto Vet[1178]= 21633
Elememto Vet[1179]= 15740
Elememto Vet[1180]= 30769
Elememto Vet[1181]= 35982
Elememto Vet[1182]= 27287
Elememto Vet[1183]= 45305
Elememto Vet[1184]= 22008
Elememto Vet[1185]= 13822
Elememto Vet[1186]= 24846
Elememto Vet[1187]= 32939
Elememto Vet[1188]= 41149
Elememto Vet[1189]= 21700
Elememto Vet[1190]= 20005
Elememto Vet[1191]= 32523
Elememto Vet[1192]= 15205
Elememto Vet[1193]= 21511
Elememto Vet[1194]= 37007
Elememto Vet[1195]= 34414
Elememto Vet[1196]= 2261
Elememto Vet[1197]= 20565
Elememto Vet[1198]= 21283
Elememto Vet[1199]= 30713
Elememto Vet[1200]= 25312
Elememto Vet[1201]= 21474
Elememto Vet[1202]= 21772
Elememto Vet[1203]= 22368
Elememto Vet[1204]= 16871
Elememto Vet[1205]= 8766
Elememto Vet[1206]= 16976
Elememto Vet[1207]= 23150
Elememto Vet[1208]= 41792
Elememto Vet[1209]= 42830
Elememto Vet[1210]= 15364
Elememto Vet[1211]= 41874
Elememto Vet[1212]= 13344
Elememto Vet[1213]= 17999
Elememto Vet[1214]= 23542
Elememto Vet[1215]= 45722
Elememto Vet[1216]= 25625
Elememto Vet[1217]= 35031
Elememto Vet[1218]= 20073
Elememto Vet[1219]= 36513
Elememto Vet[1220]= 27279
Elememto Vet[1221]= 28965
Elememto Vet[1222]= 22808
Elememto Vet[1223]= 14888
Elememto Vet[1224]= 39222
Elememto Vet[1225]= 6284
Elememto Vet[1226]= 4806
Elememto Vet[1227]= 40188
Elememto Vet[1228]= 34562
Elememto Vet[1229]= 25325
Elememto Vet[1230]= 40192
Elememto Vet[1231]= 14411
Elememto Vet[1232]= 29495
Elememto Vet[1233]= 32587
Elememto Vet[1234]= 3689
Elememto Vet[1235]= 5089
Elememto Vet[1236]= 15767
Elememto Vet[1237]= 23365
Elememto Vet[1238]= 13932
Elememto Vet[1239]= 25004
Elememto Vet[1240]= 31801
Elememto Vet[1241]= 16768
Elememto Vet[1242]= 37247
Elememto Vet[1243]= 2251
Elememto Vet[1244]= 9837
Elememto Vet[1245]= 27644
Elememto Vet[1246]= 16269
Elememto Vet[1247]= 47227
Elememto Vet[1248]= 15145
Elememto Vet[1249]= 28603
Elememto Vet[1250]= 26536
Elememto Vet[1251]= 25243
Elememto Vet[1252]= 11248
Elememto Vet[1253]= 7263
Elememto Vet[1254]= 24624
Elememto Vet[1255]= 27752
Elememto Vet[1256]= 34439
Elememto Vet[1257]= 34474
Elememto Vet[1258]= 26467
Elememto Vet[1259]= 39022
Elememto Vet[1260]= 20302
Elememto Vet[1261]= 34284
Elememto Vet[1262]= 35727
Elememto Vet[1263]= 30540
Elememto Vet[1264]= 30782
Elememto Vet[1265]= 32394
Elememto Vet[1266]= 21003
Elememto Vet[1267]= 25138
Elememto Vet[1268]= 29845
Elememto Vet[1269]= 16787
Elememto Vet[1270]= 24671
Elememto Vet[1271]= 35450
Elememto Vet[1272]= 32030
Elememto Vet[1273]= 14442
Elememto Vet[1274]= 16670
Elememto Vet[1275]= 39078
Elememto Vet[1276]= 22166
Elememto Vet[1277]= 13264
Elememto Vet[1278]= 10985
Elememto Vet[1279]= 7711
Elememto Vet[1280]= 34149
Elememto Vet[1281]= 24106
Elememto Vet[1282]= 18831
Elememto Vet[1283]= 34839
Elememto Vet[1284]= 33387
Elememto Vet[1285]= 31218
Elememto Vet[1286]= 8940
Elememto Vet[1287]= 20807
Elememto Vet[1288]= 20705
Elememto Vet[1289]= 13619
Elememto Vet[1290]= 14996
Elememto Vet[1291]= 25667
Elememto Vet[1292]= 26086
Elememto Vet[1293]= 34502
Elememto Vet[1294]= 34886
Elememto Vet[1295]= 22304
Elememto Vet[1296]= 8066
Elememto Vet[1297]= 20245
Elememto Vet[1298]= 11298
Elememto Vet[1299]= 6935
Elememto Vet[1300]= 19218
Elememto Vet[1301]= 17901
Elememto Vet[1302]= 30135
Elememto Vet[1303]= 22267
Elememto Vet[1304]= 16577
Elememto Vet[1305]= 44241
Elememto Vet[1306]= 31332
Elememto Vet[1307]= 13490
Elememto Vet[1308]= 19486
Elememto Vet[1309]= 11071
Elememto Vet[1310]= 32137
Elememto Vet[1311]= 16132
Elememto Vet[1312]= 17472
Elememto Vet[1313]= 16641
Elememto Vet[1314]= 14761
Elememto Vet[1315]= 33780
Elememto Vet[1316]= 25288
Elememto Vet[1317]= 13311
Elememto Vet[1318]= 26478
Elememto Vet[1319]= 9289
Elememto Vet[1320]= 22971
Elememto Vet[1321]= 28932
Elememto Vet[1322]= 17870
Elememto Vet[1323]= 25943
Elememto Vet[1324]= 23613
Elememto Vet[1325]= 26875
Elememto Vet[1326]= 12962
Elememto Vet[1327]= 12279
Elememto Vet[1328]= 41938
Elememto Vet[1329]= 42089
Elememto Vet[1330]= 29392
Elememto Vet[1331]= 16411
Elememto Vet[1332]= 11228
Elememto Vet[1333]= 16013
Elememto Vet[1334]= 30195
Elememto Vet[1335]= 17070
Elememto Vet[1336]= 21680
Elememto Vet[1337]= 26687
Elememto Vet[1338]= 27855
Elememto Vet[1339]= 21087
Elememto Vet[1340]= 19250
Elememto Vet[1341]= 21111
Elememto Vet[1342]= 7567
Elememto Vet[1343]= 13146
Elememto Vet[1344]= 27622
Elememto Vet[1345]= 20241
Elememto Vet[1346]= 18296
Elememto Vet[1347]= 25008
Elememto Vet[1348]= 27280
Elememto Vet[1349]= 10934
Elememto Vet[1350]= 43494
Elememto Vet[1351]= 23963
Elememto Vet[1352]= 14483
Elememto Vet[1353]= 20719
Elememto Vet[1354]= 27467
Elememto Vet[1355]= 19069
Elememto Vet[1356]= 27792
Elememto Vet[1357]= 10600
Elememto Vet[1358]= 24627
Elememto Vet[1359]= 7501
Elememto Vet[1360]= 14687
Elememto Vet[1361]= 43879
Elememto Vet[1362]= 12867
Elememto Vet[1363]= 24595
Elememto Vet[1364]= 29826
Elememto Vet[1365]= 7226
Elememto Vet[1366]= 26422
Elememto Vet[1367]= 32545
Elememto Vet[1368]= 23134
Elememto Vet[1369]= 16774
Elememto Vet[1370]= 18399
Elememto Vet[1371]= 23006
Elememto Vet[1372]= 25076
Elememto Vet[1373]= 12362
Elememto Vet[1374]= 42796
Elememto Vet[1375]= 41107
Elememto Vet[1376]= 13276
Elememto Vet[1377]= 14474
Elememto Vet[1378]= 35102
Elememto Vet[1379]= 13167
Elememto Vet[1380]= 17557
Elememto Vet[1381]= 17638
Elememto Vet[1382]= 10707
Elememto Vet[1383]= 33456
Elememto Vet[1384]= 15094
Elememto Vet[1385]= 25890
Elememto Vet[1386]= 25726
Elememto Vet[1387]= 15332
Elememto Vet[1388]= 27554
Elememto Vet[1389]= 36575
Elememto Vet[1390]= 15802
Elememto Vet[1391]= 32248
Elememto Vet[1392]= 24140
Elememto Vet[1393]= 23261
Elememto Vet[1394]= 14843
Elememto Vet[1395]= 18042
Elememto Vet[1396]= 5751
Elememto Vet[1397]= 13614
Elememto Vet[1398]= 18686
Elememto Vet[1399]= 38167
Elememto Vet[1400]= 10571
Elememto Vet[1401]= 35031
Elememto Vet[1402]= 15125
Elememto Vet[1403]= 30382
Elememto Vet[1404]= 6117
Elememto Vet[1405]= 33174
Elememto Vet[1406]= 31197
Elememto Vet[1407]= 6204
Elememto Vet[1408]= 21406
Elememto Vet[1409]= 30605
Elememto Vet[1410]= 36378
Elememto Vet[1411]= 16736
Elememto Vet[1412]= 5384
Elememto Vet[1413]= 23583
Elememto Vet[1414]= 27142
Elememto Vet[1415]= 34071
Elememto Vet[1416]= 16985
Elememto Vet[1417]= 19217
Elememto Vet[1418]= 41191
Elememto Vet[1419]= 28414
Elememto Vet[1420]= 22273
Elememto Vet[1421]= 22925
Elememto Vet[1422]= 23925
Elememto Vet[1423]= 9089
Elememto Vet[1424]= 35350
Elememto Vet[1425]= 41725
Elememto Vet[1426]= 22905
Elememto Vet[1427]= 31619
Elememto Vet[1428]= 14649
Elememto Vet[1429]= 14044
Elememto Vet[1430]= 37932
Elememto Vet[1431]= 13854
Elememto Vet[1432]= 37459
Elememto Vet[1433]= 7074
Elememto Vet[1434]= 47425
Elememto Vet[1435]= 38817
Elememto Vet[1436]= 43666
Elememto Vet[1437]= 19754
Elememto Vet[1438]= 14453
Elememto Vet[1439]= 30167
Elememto Vet[1440]= 33455
Elememto Vet[1441]= 32667
Elememto Vet[1442]= 7162
Elememto Vet[1443]= 5890
Elememto Vet[1444]= 3417
Elememto Vet[1445]= 8484
Elememto Vet[1446]= 24590
Elememto Vet[1447]= 25501
Elememto Vet[1448]= 8935
Elememto Vet[1449]= 18680
Elememto Vet[1450]= 17940
Elememto Vet[1451]= 16904
Elememto Vet[1452]= 30251
Elememto Vet[1453]= 37783
Elememto Vet[1454]= 10455
Elememto Vet[1455]= 46766
Elememto Vet[1456]= 11677
Elememto Vet[1457]= 15846
Elememto Vet[1458]= 24636
Elememto Vet[1459]= 5279
Elememto Vet[1460]= 32169
Elememto Vet[1461]= 16756
Elememto Vet[1462]= 35728
Elememto Vet[1463]= 8454
Elememto Vet[1464]= 45129
Elememto Vet[1465]= 17270
Elememto Vet[1466]= 27458
Elememto Vet[1467]= 7747
Elememto Vet[1468]= 44734
Elememto Vet[1469]= 37687
Elememto Vet[1470]= 15314
Elememto Vet[1471]= 7043
Elememto Vet[1472]= 15326
Elememto Vet[1473]= 15761
Elememto Vet[1474]= 3121
Elememto Vet[1475]= 33575
Elememto Vet[1476]= 34759
Elememto Vet[1477]= 28032
Elememto Vet[1478]= 38236
Elememto Vet[1479]= 5749
Elememto Vet[1480]= 29732
Elememto Vet[1481]= 31817
Elememto Vet[1482]= 3448
Elememto Vet[1483]= 11717
Elememto Vet[1484]= 23190
Elememto Vet[1485]= 16507
Elememto Vet[1486]= 31759
Elememto Vet[1487]= 35083
Elememto Vet[1488]= 16480
Elememto Vet[1489]= 24346
Elememto Vet[1490]= 40389
Elememto Vet[1491]= 4956
Elememto Vet[1492]= 20118
Elememto Vet[1493]= 31687
Elememto Vet[1494]= 27479
Elememto Vet[1495]= 36351
Elememto Vet[1496]= 38748
Elememto Vet[1497]= 22307
Elememto Vet[1498]= 17384
Elememto Vet[1499]= 32776
Elememto Vet[1500]= 25078
Elememto Vet[1501]= 24880
Elememto Vet[1502]= 25458
Elememto Vet[1503]= 25795
Elememto Vet[1504]= 45065
Elememto Vet[1505]= 26690
Elememto Vet[1506]= 28221
Elememto Vet[1507]= 35501
Elememto Vet[1508]= 30995
Elememto Vet[1509]= 25782
Elememto Vet[1510]= 34335
Elememto Vet[1511]= 41746
Elememto Vet[1512]= 37088
Elememto Vet[1513]= 14468
Elememto Vet[1514]= 26258
Elememto Vet[1515]= 21443
Elememto Vet[1516]= 33230
Elememto Vet[1517]= 23831
Elememto Vet[1518]= 14829
Elememto Vet[1519]= 31082
Elememto Vet[1520]= 16513
Elememto Vet[1521]= 28710
Elememto Vet[1522]= 42213
Elememto Vet[1523]= 17209
Elememto Vet[1524]= 36912
Elememto Vet[1525]= 32609
Elememto Vet[1526]= 31990
Elememto Vet[1527]= 32554
Elememto Vet[1528]= 42414
Elememto Vet[1529]= 27179
Elememto Vet[1530]= 12131
Elememto Vet[1531]= 26736
Elememto Vet[1532]= 36620
Elememto Vet[1533]= 12450
Elememto Vet[1534]= 38266
Elememto Vet[1535]= 9843
Elememto Vet[1536]= 23041
Elememto Vet[1537]= 29484
Elememto Vet[1538]= 34733
Elememto Vet[1539]= 31843
Elememto Vet[1540]= 15228
Elememto Vet[1541]= 29750
Elememto Vet[1542]= 29144
Elememto Vet[1543]= 31485
Elememto Vet[1544]= 18087
Elememto Vet[1545]= 34615
Elememto Vet[1546]= 30447
Elememto Vet[1547]= 40833
Elememto Vet[1548]= 30370
Elememto Vet[1549]= 12350
Elememto Vet[1550]= 31566
Elememto Vet[1551]= 9035
Elememto Vet[1552]= 25137
Elememto Vet[1553]= 12750
Elememto Vet[1554]= 31528
Elememto Vet[1555]= 30296
Elememto Vet[1556]= 28824
Elememto Vet[1557]= 15622
Elememto Vet[1558]= 30202
Elememto Vet[1559]= 28680
Elememto Vet[1560]= 28524
Elememto Vet[1561]= 36875
Elememto Vet[1562]= 10022
Elememto Vet[1563]= 31832
Elememto Vet[1564]= 15743
Elememto Vet[1565]= 17675
Elememto Vet[1566]= 28183
Elememto Vet[1567]= 32611
Elememto Vet[1568]= 28999
Elememto Vet[1569]= 20943
Elememto Vet[1570]= 12788
Elememto Vet[1571]= 25547
Elememto Vet[1572]= 17348
Elememto Vet[1573]= 12862
Elememto Vet[1574]= 23383
Elememto Vet[1575]= 22970
Elememto Vet[1576]= 14910
Elememto Vet[1577]= 34261
Elememto Vet[1578]= 15189
Elememto Vet[1579]= 33569
Elememto Vet[1580]= 32916
Elememto Vet[1581]= 31261
Elememto Vet[1582]= 8967
Elememto Vet[1583]= 24283
Elememto Vet[1584]= 24639
Elememto Vet[1585]= 36253
Elememto Vet[1586]= 32082
Elememto Vet[1587]= 13545
Elememto Vet[1588]= 38734
Elememto Vet[1589]= 20035
Elememto Vet[1590]= 21986
Elememto Vet[1591]= 21878
Elememto Vet[1592]= 19480
Elememto Vet[1593]= 23622
Elememto Vet[1594]= 37053
Elememto Vet[1595]= 10898
Elememto Vet[1596]= 12671
Elememto Vet[1597]= 11232
Elememto Vet[1598]= 19657
Elememto Vet[1599]= 34757
Elememto Vet[1600]= 27146
Elememto Vet[1601]= 30635
Elememto Vet[1602]= 14656
Elememto Vet[1603]= 35093
Elememto Vet[1604]= 12152
Elememto Vet[1605]= 20370
Elememto Vet[1606]= 14379
Elememto Vet[1607]= 17594
Elememto Vet[1608]= 30176
Elememto Vet[1609]= 17547
Elememto Vet[1610]= 22862
Elememto Vet[1611]= 27172
Elememto Vet[1612]= 26404
Elememto Vet[1613]= 17622
Elememto Vet[1614]= 3395
Elememto Vet[1615]= 20031
Elememto Vet[1616]= 11146
Elememto Vet[1617]= 31334
Elememto Vet[1618]= 28064
Elememto Vet[1619]= 19051
Elememto Vet[1620]= 42289
Elememto Vet[1621]= 5786
Elememto Vet[1622]= 8912
Elememto Vet[1623]= 28230
Elememto Vet[1624]= 22147
Elememto Vet[1625]= 7944
Elememto Vet[1626]= 24313
Elememto Vet[1627]= 23371
Elememto Vet[1628]= 15487
Elememto Vet[1629]= 7005
Elememto Vet[1630]= 37138
Elememto Vet[1631]= 25866
Elememto Vet[1632]= 33387
Elememto Vet[1633]= 22593
Elememto Vet[1634]= 28770
Elememto Vet[1635]= 32352
Elememto Vet[1636]= 26137
Elememto Vet[1637]= 42430
Elememto Vet[1638]= 21781
Elememto Vet[1639]= 27193
Elememto Vet[1640]= 23296
Elememto Vet[1641]= 23084
Elememto Vet[1642]= 16476
Elememto Vet[1643]= 14696
Elememto Vet[1644]= 29137
Elememto Vet[1645]= 20632
Elememto Vet[1646]= 9079
Elememto Vet[1647]= 18852
Elememto Vet[1648]= 32481
Elememto Vet[1649]= 11178
Elememto Vet[1650]= 25989
Elememto Vet[1651]= 33376
Elememto Vet[1652]= 16833
Elememto Vet[1653]= 17275
Elememto Vet[1654]= 23622
Elememto Vet[1655]= 46583
Elememto Vet[1656]= 7226
Elememto Vet[1657]= 13766
Elememto Vet[1658]= 16731
Elememto Vet[1659]= 16552
Elememto Vet[1660]= 22713
Elememto Vet[1661]= 8437
Elememto Vet[1662]= 39536
Elememto Vet[1663]= 25967
Elememto Vet[1664]= 11929
Elememto Vet[1665]= 41919
Elememto Vet[1666]= 24634
Elememto Vet[1667]= 35805
Elememto Vet[1668]= 21960
Elememto Vet[1669]= 7060
Elememto Vet[1670]= 25683
Elememto Vet[1671]= 20396
Elememto Vet[1672]= 33055
Elememto Vet[1673]= 37782
Elememto Vet[1674]= 10738
Elememto Vet[1675]= 23660
Elememto Vet[1676]= 26652
Elememto Vet[1677]= 41187
Elememto Vet[1678]= 30686
Elememto Vet[1679]= 27786
Elememto Vet[1680]= 20935
Elememto Vet[1681]= 37269
Elememto Vet[1682]= 46208
Elememto Vet[1683]= 27543
Elememto Vet[1684]= 24176
Elememto Vet[1685]= 28279
Elememto Vet[1686]= 14286
Elememto Vet[1687]= 10250
Elememto Vet[1688]= 16046
Elememto Vet[1689]= 27148
Elememto Vet[1690]= 9233
Elememto Vet[1691]= 34343
Elememto Vet[1692]= 6900
Elememto Vet[1693]= 15574
Elememto Vet[1694]= 2996
Elememto Vet[1695]= 29111
Elememto Vet[1696]= 42517
Elememto Vet[1697]= 21576
Elememto Vet[1698]= 6213
Elememto Vet[1699]= 15627
Elememto Vet[1700]= 26118
Elememto Vet[1701]= 21650
Elememto Vet[1702]= 28503
Elememto Vet[1703]= 27966
Elememto Vet[1704]= 31003
Elememto Vet[1705]= 17480
Elememto Vet[1706]= 30795
Elememto Vet[1707]= 34980
Elememto Vet[1708]= 37251
Elememto Vet[1709]= 14649
Elememto Vet[1710]= 14141
Elememto Vet[1711]= 38339
Elememto Vet[1712]= 7097
